Individual,Fitness_0,Fitness_25,Fitness_50,Fitness_75,Fitness_100,Fitness_125,Fitness_150,Fitness_175
machine_cooldown>{-11.0}-pair_number_of_alternative_machines-pair_expected_work_power-job_lateness_penalty>warehouse_utilization_rate>machine_cooldown<{6.0}/{2.0}/{-2.0}-job_remaining_work_to_complete+operation_cooldown*machine_replacement_cooldown/job_earliness_penalty>job_earliness_penalty-{5.0},443.6381547834184,1416.171519556598,339.28456534721334,727.0266128771639,336.001574510518,404.6877100500296,319.661879486274,325.1677125936611
machine_current_breakdown_rate+pair_expected_processing_time+pair_number_of_alternative_machines>job_delivery_relaxation-machine_capacity*job_remaining_number_of_operations<{12.0}>machine_cooldown/{4.0}>machine_capacity+pair_number_of_alternative_machines/pair_expected_processing_time-{-12.0}*machine_replacement_cooldown*job_earliness_penalty/{-4.0},467.4657888170995,1034.7776237095388,344.8256283525524,428.89625132702815,347.2540169728059,329.00842784964294,335.5874418757496,321.96759337353905
machine_replacement_cooldown/machine_cooldown<machine_cooldown-pair_expected_work_power<{-7.0}>job_lateness_penalty/operation_windup>warehouse_utilization_rate<operation_cooldown-warehouse_utilization_rate+{-2.0}<machine_capacity<machine_capacity/operation_cooldown-{4.0}+job_earliness_penalty,473.1760425718673,3083.737693054002,364.1445843226041,1010.3302457710344,351.6977122370449,454.5750487927097,338.3761944610183,372.4885034167671
operation_cooldown*job_delivery_relaxation-job_lateness_penalty/operation_work_required>machine_capacity<job_relative_deadline/job_delivery_relaxation*warehouse_utilization_rate/{-5.0}-job_lateness_penalty/job_lateness_penalty<job_relative_deadline+job_relative_deadline-job_remaining_work_to_complete*machine_current_breakdown_rate-operation_work_required,315.3496923573798,542.8052233238898,336.4892115473042,273.9679727446431,321.1462569524521,294.1186165378919,334.0014701380988,322.07482710239054
operation_cooldown+job_delivery_relaxation>operation_cooldown>job_relative_deadline>job_relative_deadline*operation_work_required+job_time_alive>pair_expected_processing_time>job_earliness_penalty>job_delivery_relaxation/job_time_alive/job_lateness_penalty-warehouse_utilization_rate>operation_cooldown+{-11.0}*job_delivery_relaxation,308.80730311727746,389.960725920767,345.5607664471138,300.4026834876287,333.222801669554,305.1380756453572,341.8868847713127,323.7078285023789
operation_cooldown-job_time_alive-{-2.0}*pair_expected_work_power*pair_number_of_alternative_machines*{-2.0}+{5.0}<warehouse_utilization_rate/job_earliness_penalty*pair_expected_work_power/operation_windup>job_earliness_penalty+operation_windup/machine_cooldown*job_lateness_penalty*{11.0},495.0675976050774,1152.6460274639892,323.82497978141674,569.5775557101343,313.75787756980293,368.8790986161264,314.13678880452954,312.09209102658417
operation_work_required*{-13.0}>warehouse_utilization_rate*{-3.0}>warehouse_utilization_rate+job_delivery_relaxation*pair_number_of_alternative_operations<job_remaining_work_to_complete>{9.0}>{7.0}>machine_replacement_cooldown+machine_capacity>job_delivery_relaxation+pair_number_of_alternative_operations/{-10.0}-{0.0},314.5153016285151,394.0339822814336,344.23771521617635,299.29838986497754,338.9455237666743,313.72957744610324,344.18265229996155,329.88009160389566
operation_work_required-job_remaining_number_of_operations>warehouse_utilization_rate+warehouse_utilization_rate-job_remaining_work_to_complete/{-9.0}*job_earliness_penalty-pair_expected_work_power+pair_number_of_alternative_operations/job_remaining_work_to_complete+pair_expected_processing_time<job_lateness_penalty/job_time_alive+machine_capacity<{8.0}/job_time_alive,852.2629924306132,3051.972891964493,423.58257862462654,1228.3636327619454,465.56202570275735,470.2566926747909,393.2794734740633,541.7512525374641
operation_work_required-job_time_alive/job_time_alive*operation_cooldown-job_remaining_number_of_operations-job_remaining_work_to_complete/job_delivery_relaxation-{-3.0}+machine_capacity/machine_replacement_cooldown/job_remaining_work_to_complete>{2.0}+operation_work_required>machine_replacement_cooldown/{-3.0}-job_lateness_penalty,371.19384839692367,900.6556310121284,337.8197597030479,342.88335824378066,321.19835413359334,312.4519896016038,312.70978727403326,313.55640951778065
pair_expected_processing_time<job_remaining_work_to_complete<job_lateness_penalty+operation_windup+machine_cooldown/pair_expected_processing_time*machine_capacity-job_relative_deadline<pair_expected_work_power+job_remaining_work_to_complete<pair_number_of_alternative_machines<{0.0}-pair_number_of_alternative_operations*pair_number_of_alternative_machines*operation_windup/machine_replacement_cooldown,505.4492809051186,1286.3518220420306,312.70025134591475,882.181915622014,308.04277463985534,378.93771615330127,293.9149288252895,302.28876040136106
pair_expected_work_power<job_time_alive+job_remaining_work_to_complete<job_delivery_relaxation-machine_replacement_cooldown*operation_work_required<job_earliness_penalty-warehouse_utilization_rate+job_remaining_number_of_operations*{0.0}-{12.0}*operation_work_required-{6.0}/warehouse_utilization_rate<operation_work_required+job_lateness_penalty,702.4879169052117,3141.14779982948,408.3734481846968,1091.866735121895,402.195022684917,567.5506803610733,420.21866408444953,531.91938914774
pair_number_of_alternative_machines*pair_number_of_alternative_machines/machine_current_breakdown_rate<pair_number_of_alternative_operations>{12.0}+{-8.0}/warehouse_utilization_rate*operation_work_required>machine_replacement_cooldown*job_lateness_penalty+job_earliness_penalty<machine_cooldown+{11.0}<pair_number_of_alternative_machines*operation_work_required*job_earliness_penalty,308.31274950127687,396.173191073333,347.7458158047544,300.2468208366361,338.6816951307666,304.0279663596063,337.8239108369658,336.1379356886206
pair_number_of_alternative_machines+operation_work_required*job_time_alive-job_remaining_work_to_complete<operation_cooldown+job_delivery_relaxation-pair_expected_processing_time>{13.0}<operation_work_required<pair_number_of_alternative_machines<machine_replacement_cooldown<pair_expected_work_power>pair_expected_processing_time-operation_cooldown+{6.0}-job_lateness_penalty,807.4783040461109,1477.6858747681872,395.9557910315102,920.4456937471334,427.8977529418013,452.31533003482815,371.3007748317865,415.8297042437084
pair_number_of_alternative_machines-pair_number_of_alternative_operations*machine_capacity<job_earliness_penalty+machine_cooldown*operation_cooldown>{0.0}>operation_work_required<job_delivery_relaxation*job_earliness_penalty/operation_cooldown/job_remaining_work_to_complete-job_earliness_penalty/machine_cooldown>operation_cooldown/pair_number_of_alternative_operations,558.8886945784361,1309.367298541138,359.1492438708756,775.3107408369535,351.1700623565596,361.4050296610839,353.0758949083463,365.5286363296602
pair_number_of_alternative_operations-operation_work_required+{-4.0}-job_delivery_relaxation*machine_capacity-job_delivery_relaxation/{9.0}*operation_windup<job_time_alive+job_time_alive/machine_cooldown>job_lateness_penalty+pair_number_of_alternative_operations*{-1.0}*job_relative_deadline<machine_replacement_cooldown,458.1287892702501,1396.8257219249683,323.29834734659505,618.7506737120169,317.49533566660995,383.43756739450544,312.6238738358477,307.89564110864524
pair_number_of_alternative_operations>{-11.0}+operation_windup/machine_capacity>{-14.0}<{14.0}*{-9.0}>job_remaining_work_to_complete>operation_windup>pair_expected_processing_time-job_earliness_penalty>{-14.0}+operation_cooldown/job_earliness_penalty<pair_expected_processing_time-{7.0},313.5993312446863,391.1376472283419,342.4138186424808,294.4004258904214,339.49569776941746,305.0593134931691,331.92595914639315,329.8874444786814
warehouse_utilization_rate>machine_replacement_cooldown<machine_cooldown*machine_cooldown>machine_capacity/job_delivery_relaxation/{-2.0}*pair_number_of_alternative_machines>operation_cooldown>{-7.0}/job_delivery_relaxation>pair_number_of_alternative_operations-machine_replacement_cooldown-machine_cooldown/operation_windup/machine_cooldown,315.0368905566241,408.4001836996267,345.80124723742443,297.54973373642883,340.0015088586488,301.9317848331214,344.0982740331198,335.12510613629223
{-12.0}<pair_expected_work_power<{11.0}-machine_cooldown-job_time_alive/job_lateness_penalty<warehouse_utilization_rate/job_remaining_work_to_complete*pair_number_of_alternative_operations>operation_cooldown/job_delivery_relaxation-job_time_alive/job_delivery_relaxation-pair_expected_work_power+{-13.0}>pair_number_of_alternative_operations,469.21624843632446,1408.5918461353942,340.95356035491,487.5275124418367,342.93716025424794,359.4959397694363,333.83771059078066,318.8302020563136
{-5.0}-{-8.0}/{-4.0}*job_relative_deadline*operation_windup/{-1.0}>machine_capacity<operation_windup<job_time_alive>{-7.0}<machine_cooldown*job_relative_deadline>{-14.0}+job_delivery_relaxation+warehouse_utilization_rate>job_relative_deadline,484.4414739451004,1433.6080558412696,389.2060913889329,934.9610148007448,401.54147705126354,448.9168090573072,415.1801991064332,388.5865171017212
{10.0}*job_lateness_penalty*machine_cooldown-job_relative_deadline/job_delivery_relaxation/operation_work_required>operation_work_required*job_earliness_penalty+machine_capacity*machine_replacement_cooldown*pair_expected_processing_time/{-13.0}*job_remaining_work_to_complete>{-5.0}+operation_work_required+job_earliness_penalty,865.9598614708026,3268.112772373925,409.8923348656929,1423.8471174430915,621.3293174968409,737.8231454688276,459.18145712091217,515.5769160087117
{7.0}/machine_cooldown<job_delivery_relaxation>machine_capacity+{9.0}+warehouse_utilization_rate*machine_capacity+job_remaining_number_of_operations>{13.0}<job_delivery_relaxation<{-5.0}<job_lateness_penalty/{-9.0}-{-9.0}+operation_cooldown>{8.0},306.3054734465121,395.85597926857326,334.14287305282954,283.08092716414325,341.76726020570203,307.3095389609142,338.28255694673214,334.94655249140806
job_delivery_relaxation+{-11.0}>job_delivery_relaxation>pair_expected_processing_time<job_lateness_penalty<operation_work_required<job_delivery_relaxation*job_remaining_work_to_complete-job_delivery_relaxation/machine_capacity+pair_number_of_alternative_machines>job_remaining_work_to_complete*machine_replacement_cooldown-operation_work_required/operation_windup+operation_cooldown,510.4264423203947,1444.2557023725512,369.8609300008258,640.4451036050456,360.60099536802056,410.6914301300137,360.8340536237821,393.0559663373644
job_delivery_relaxation/pair_expected_processing_time*job_remaining_number_of_operations>machine_cooldown<job_time_alive-job_delivery_relaxation-pair_number_of_alternative_machines+job_remaining_work_to_complete<pair_number_of_alternative_operations/machine_replacement_cooldown>job_earliness_penalty+pair_expected_processing_time>pair_number_of_alternative_machines<machine_capacity>job_remaining_number_of_operations>job_remaining_number_of_operations,723.902759860771,1864.9728818394344,382.1324586587317,1007.4783425783248,391.20217794364015,479.0555552952563,365.6415926162438,427.99948875559227
job_delivery_relaxation>job_delivery_relaxation*job_remaining_work_to_complete-{1.0}<{13.0}/job_remaining_work_to_complete-job_time_alive+{-15.0}-job_lateness_penalty<operation_windup+operation_cooldown/operation_work_required>job_earliness_penalty>job_earliness_penalty<warehouse_utilization_rate>operation_work_required,484.6504578148784,1357.2224046266615,361.292433431392,602.0520587951884,350.29937459455,405.0604961118739,346.72848694706033,342.56021400520854
job_earliness_penalty*{-4.0}>job_lateness_penalty*machine_replacement_cooldown/operation_windup<pair_number_of_alternative_machines*operation_work_required*pair_expected_work_power>warehouse_utilization_rate+machine_cooldown/job_delivery_relaxation+{-5.0}+job_remaining_number_of_operations>job_remaining_work_to_complete-operation_windup*job_lateness_penalty,325.9848658061616,393.79647627035536,346.27375470126816,304.22909392296293,334.1600045618204,307.8158151386508,343.40307848328905,336.3852937290816
job_relative_deadline*pair_expected_work_power-job_earliness_penalty-pair_expected_processing_time+operation_cooldown/job_remaining_work_to_complete/machine_capacity-{13.0}/job_remaining_work_to_complete<job_relative_deadline-operation_cooldown/pair_expected_processing_time<job_remaining_work_to_complete-machine_capacity<job_remaining_number_of_operations<machine_current_breakdown_rate,311.6526066528205,394.5268285946414,346.94237167507936,317.3994010861357,343.78205848670933,312.1364222338365,347.94798521782127,330.741820210952
job_remaining_number_of_operations<{0.0}<machine_current_breakdown_rate+machine_capacity*machine_capacity*operation_cooldown+warehouse_utilization_rate<{14.0}+machine_current_breakdown_rate+job_time_alive*machine_capacity>job_lateness_penalty/job_time_alive<warehouse_utilization_rate/warehouse_utilization_rate*{14.0},300.6435145458693,629.0485699019212,345.6680289502775,388.4855177609454,329.73179567648447,315.3719543793257,341.59920546169565,334.4344188356221
