Step,Individual,Fitness
3,(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>(machine_capacity/(pair_expected_processing_time*operation_windup)))>(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))>pair_expected_work_power))),444.9124936715179
3,(warehouse_utilization_rate*(machine_processing_cost_per_second>-1.25)),435.21786179294304
3,(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(((-1.75>(machine_capacity/(pair_expected_processing_time*operation_windup)))>(pair_number_of_alternative_operations/operation_windup))/-5.0))>pair_expected_work_power))),389.5480439576373
3,(machine_processing_cost_per_second*(machine_processing_cost_per_second>(((-1.75>(machine_capacity/(pair_expected_processing_time*operation_windup)))>(pair_number_of_alternative_operations/operation_windup))>pair_expected_work_power))),448.0271186572054
3,(warehouse_utilization_rate*(machine_processing_cost_per_second>((((machine_processing_energy_per_second+-7.0)>4.5)>(pair_number_of_alternative_operations/operation_windup))>pair_expected_work_power))),417.31773346812804
4,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>machine_cooldown)--1.25))),418.57914054701564
4,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75))),385.54165616998097
4,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))),385.54165616998097
4,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/machine_processing_cost_fixed))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
4,(-0.75*((pair_expected_work_power+(((machine_processing_cost_per_second-machine_processing_cost_fixed)*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>-4.0)>pair_expected_work_power)--1.25))),385.54165616998097
4,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),385.54165616998097
4,(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)+pair_expected_work_power)>warehouse_utilization_rate))),389.5480439576373
4,(warehouse_utilization_rate*(machine_processing_cost_per_second>((((((-6.75/operation_windup)/(machine_processing_energy_per_second+-7.0))-(9.0>9.25))>4.5)>(pair_number_of_alternative_operations/operation_windup))>pair_expected_work_power))),389.5480439576373
4,(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power))),389.5480439576373
4,(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>((job_starting_number_of_operations/machine_capacity)/(pair_expected_processing_time*operation_windup)))>(pair_number_of_alternative_operations/operation_windup))>pair_expected_work_power))),389.5480439576373
4,(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power))),389.5480439576373
4,(warehouse_utilization_rate+(machine_processing_cost_per_second>(((-1.75>4.5)>(((-1.75>(machine_capacity/(pair_expected_processing_time*operation_windup)))>(pair_number_of_alternative_operations/operation_windup))/-5.0))>pair_expected_work_power))),422.4989133791111
4,(-4.0-(((9.5/(job_remaining_work_to_complete/job_relative_deadline))/pair_number_of_alternative_operations)*machine_current_breakdown_rate)),391.7526047765011
4,((machine_current_breakdown_rate<(((operation_windup/warehouse_utilization_rate)*job_remaining_work_to_complete)-job_remaining_work_to_complete))-pair_expected_processing_time),391.8221507478046
4,((operation_cooldown>((pair_number_of_alternative_machines*job_starting_number_of_operations)/machine_current_breakdown_rate))>pair_expected_processing_time),393.95060901294636
4,(pair_expected_work_power-(6.0>machine_replacement_cooldown)),420.87555705616745
4,(pair_number_of_alternative_machines/machine_processing_cost_fixed),396.3077685568056
4,(machine_processing_energy_fixed+machine_current_breakdown_rate),441.9579446223566
4,(job_remaining_number_of_operations>(warehouse_utilization_rate<((machine_processing_energy_fixed*operation_cooldown)*9.5))),398.83227945361693
4,(job_remaining_number_of_operations>(warehouse_utilization_rate<((machine_processing_energy_fixed*pair_number_of_alternative_machines)*9.5))),398.83227945361693
4,(job_remaining_number_of_operations*0.75),398.83227945361693
4,(job_remaining_number_of_operations>(warehouse_utilization_rate<((machine_processing_energy_fixed*job_remaining_number_of_operations)*9.5))),398.83227945361693
4,(job_remaining_number_of_operations<(job_remaining_work_to_complete>(((pair_expected_processing_time/pair_expected_work_power)/(job_remaining_work_to_complete*operation_cooldown))+pair_expected_work_power))),398.83227945361693
4,(job_remaining_number_of_operations<(job_remaining_work_to_complete>(((pair_expected_processing_time/pair_expected_work_power)/(job_remaining_work_to_complete*job_relative_deadline))/machine_processing_cost_per_second))),398.83227945361693
4,(job_remaining_number_of_operations<(job_remaining_work_to_complete>((operation_work_required<(job_remaining_work_to_complete*operation_cooldown))/machine_processing_cost_per_second))),398.83227945361693
4,(job_remaining_number_of_operations>(warehouse_utilization_rate<(job_remaining_number_of_operations*((warehouse_utilization_rate/(job_remaining_work_to_complete*operation_cooldown))/machine_processing_cost_per_second)))),398.83227945361693
4,(job_remaining_number_of_operations<(job_remaining_work_to_complete>(((pair_expected_processing_time/machine_cooldown)/(job_remaining_work_to_complete*operation_cooldown))+machine_processing_cost_per_second))),398.83227945361693
4,(job_remaining_number_of_operations+job_remaining_number_of_operations),398.83227945361693
4,(((-10.0*((pair_number_of_alternative_machines/machine_processing_cost_per_second)*6.75))<pair_number_of_alternative_machines)<(((job_remaining_number_of_operations-(job_remaining_number_of_operations<5.25))>((job_relative_deadline-job_remaining_number_of_operations)/(machine_replacement_cooldown<8.25)))+((machine_processing_cost_fixed+machine_cooldown)*machine_capacity))),399.3765440957156
4,(((-10.0*((pair_number_of_alternative_machines/machine_processing_cost_per_second)*6.75))<machine_processing_energy_fixed)<(((pair_number_of_alternative_machines-(job_remaining_number_of_operations<5.25))>((job_remaining_number_of_operations-job_remaining_number_of_operations)/((machine_processing_energy_fixed+pair_expected_work_power)<8.25)))+((machine_processing_cost_fixed+machine_capacity)*machine_capacity))),399.3765440957156
4,(((-10.0*((pair_number_of_alternative_machines/machine_processing_cost_per_second)*6.75))<machine_processing_energy_fixed)<(((job_remaining_number_of_operations-(job_remaining_number_of_operations<5.25))>((job_relative_deadline-job_remaining_number_of_operations)/(machine_replacement_cooldown<8.25)))*(machine_processing_cost_fixed*machine_processing_cost_fixed))),399.3765440957156
4,(((-10.0*((pair_number_of_alternative_machines/machine_processing_cost_per_second)*6.75))<machine_processing_cost_fixed)<(((job_remaining_number_of_operations-(-7.25<5.25))>((job_relative_deadline-job_remaining_number_of_operations)/(machine_replacement_cooldown<8.25)))+((machine_processing_cost_fixed+machine_capacity)*job_relative_deadline))),399.3765440957156
4,(((-10.0*((pair_number_of_alternative_machines/machine_processing_cost_per_second)*6.75))<machine_processing_energy_fixed)<(((job_remaining_number_of_operations-(job_remaining_number_of_operations<job_starting_number_of_operations))>((job_relative_deadline-job_remaining_number_of_operations)/(machine_replacement_cooldown<8.25)))+((-2.25+machine_capacity)*machine_capacity))),399.3765440957156
4,((-7.75*job_remaining_number_of_operations)+machine_current_breakdown_rate),400.9001864171181
4,((warehouse_utilization_rate+machine_processing_energy_per_second)/job_remaining_work_to_complete),401.3370541599643
4,(machine_processing_energy_per_second-job_remaining_work_to_complete),401.3370541599643
4,(operation_work_required/(machine_cooldown+(((8.0<machine_processing_energy_fixed)/job_starting_number_of_operations)>machine_cooldown))),402.93385837907493
4,(operation_cooldown*warehouse_utilization_rate),413.38378158664904
4,(machine_cooldown>machine_processing_energy_per_second),406.59743220229785
4,(-6.25-job_relative_deadline),419.92126709358354
4,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((-6.75/operation_windup)/(machine_processing_energy_per_second+-7.0))-(9.0>4.25)))),407.03003754905393
4,(operation_cooldown-machine_current_breakdown_rate),407.38486889100204
4,(machine_replacement_cooldown/(warehouse_utilization_rate/machine_processing_cost_fixed)),408.0989379757261
4,(pair_expected_processing_time+machine_cooldown),423.44139304637594
4,((operation_cooldown-job_remaining_number_of_operations)-((((operation_work_required-operation_work_required)<(machine_processing_energy_per_second/job_relative_deadline))*machine_processing_cost_per_second)+(machine_current_breakdown_rate/pair_expected_work_power))),460.14508332913874
4,(job_remaining_number_of_operations+(pair_number_of_alternative_machines-0.75)),410.5433744692438
4,(((((-8.5<machine_current_breakdown_rate)>machine_cooldown)-7.0)/machine_cooldown)<((pair_expected_processing_time<(job_remaining_work_to_complete*machine_processing_cost_per_second))<-2.5)),410.63709941567026
4,(job_remaining_number_of_operations+((-4.5+pair_expected_work_power)+warehouse_utilization_rate)),410.74983424658
4,((-3.0<pair_expected_work_power)<((job_remaining_number_of_operations/machine_processing_energy_fixed)*-4.5)),421.27270324292834
4,((((machine_capacity/-9.75)-((-2.75-job_relative_deadline)<(job_remaining_number_of_operations+operation_cooldown)))>machine_replacement_cooldown)>(((operation_cooldown-machine_capacity)<3.25)--4.0)),456.24794704667295
4,(((job_remaining_number_of_operations>pair_number_of_alternative_machines)/((5.75>(machine_processing_energy_fixed<machine_processing_cost_fixed))-(-4.75*pair_number_of_alternative_operations)))/(machine_current_breakdown_rate<machine_processing_energy_per_second)),455.63615698219405
4,(((6.5*(-5.0<job_relative_deadline))<((6.0+(machine_processing_cost_fixed/job_starting_number_of_operations))/operation_work_required))+(machine_capacity*(job_remaining_number_of_operations+pair_expected_work_power))),411.8122304511351
4,(machine_capacity>((5.75-(machine_processing_cost_per_second-job_remaining_number_of_operations))-warehouse_utilization_rate)),476.5803168967963
4,(machine_processing_energy_per_second*(machine_processing_energy_fixed<-8.25)),415.4705069099288
4,(9.25<machine_processing_energy_per_second),450.77616633291717
4,(machine_processing_energy_per_second*-4.0),415.4705069099288
4,(machine_processing_cost_per_second/(9.5>(1.25>pair_number_of_alternative_machines))),415.58683179488173
4,(machine_processing_cost_per_second<0.5),415.58683179488173
4,(3.25<machine_processing_cost_per_second),415.58683179488173
4,(job_starting_number_of_operations<machine_processing_energy_fixed),422.338082001383
4,((machine_processing_cost_per_second<9.25)>machine_processing_cost_per_second),415.58683179488173
4,((job_remaining_work_to_complete+machine_processing_energy_fixed)<machine_processing_cost_per_second),415.58683179488173
4,(machine_processing_cost_per_second/(machine_processing_energy_per_second+3.25)),478.24866876700355
4,((((pair_expected_processing_time>(operation_work_required<-5.0))-((job_starting_number_of_operations/pair_expected_processing_time)>(machine_processing_cost_per_second+machine_replacement_cooldown)))*4.5)/operation_windup),415.59494567531453
4,(operation_cooldown<(pair_number_of_alternative_machines/((-7.75<(machine_processing_energy_per_second>operation_windup))*machine_replacement_cooldown))),415.6334298390866
4,(4.0*(machine_processing_cost_fixed+pair_number_of_alternative_operations)),433.40767545474034
4,(machine_cooldown*(((machine_processing_cost_per_second-machine_replacement_cooldown)/machine_processing_cost_per_second)/(operation_cooldown<machine_processing_energy_fixed))),416.56160096777984
4,(pair_number_of_alternative_machines/-5.0),416.6195363835017
4,(7.0<(job_remaining_number_of_operations>(operation_windup-(operation_work_required>-8.25)))),416.6276784290596
4,(warehouse_utilization_rate*(machine_processing_cost_per_second>((((machine_processing_energy_per_second+-7.0)>4.5)>(6.25/operation_windup))>pair_expected_work_power))),417.31773346812804
4,(machine_current_breakdown_rate*((machine_cooldown-(machine_capacity+(machine_replacement_cooldown--4.75)))*(8.25<machine_current_breakdown_rate))),417.53540704542206
4,(machine_processing_cost_per_second*(machine_replacement_cooldown/((-1.75>4.5)>(pair_number_of_alternative_operations/operation_windup)))),417.76032909400783
4,(((operation_windup-((-5.75*machine_processing_energy_fixed)+(operation_work_required<pair_expected_processing_time)))>(operation_cooldown*(warehouse_utilization_rate+(machine_processing_energy_fixed*operation_cooldown))))>machine_processing_cost_per_second),420.3505311462239
